id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price_category
34337574,Cozy Room in the Upper East Side,157068054,Tim & Cecilia,Manhattan,East Harlem,40.79252,-73.94055,Private room,49,3,8,2019-07-05,4.07,1,16,Budget
32803072,Small Room In Single Room Occupancy,244819285,Jamika,Manhattan,Greenwich Village,40.73535,-73.99525,Private room,100,3,6,2019-05-16,1.88,1,175,Mid-Range
22139932,Harlem Oasis,18730893,Seth,Manhattan,Harlem,40.82547,-73.94092,Private room,95,1,0,,0.0,1,0,Mid-Range
3545066,Cozy Apartment in Chinatown/LES,7250241,Irene,Manhattan,Lower East Side,40.71306,-73.98856,Private room,80,5,3,2015-08-29,0.05,1,0,Mid-Range
16206313,Convenient place in Manhattan,49699620,Louise,Manhattan,Upper East Side,40.77968,-73.94815,Private room,90,3,7,2018-01-15,0.22,3,0,Mid-Range
2918732,West Chelsea Brownstone Apartment,4619132,Merrill,Manhattan,Chelsea,40.74411,-74.0029,Entire home/apt,200,1,1,2014-06-13,0.02,1,0,Luxury
3766770,Romantic 1 bedroom Part2 Harlem USA,17479416,Tae,Manhattan,East Harlem,40.80592,-73.93653,Entire home/apt,150,3,72,2019-04-29,1.23,2,283,Mid-Range
13112855,Prime location Irving Place Doorman 1 bedroom 5191,16098958,Jeremy & Laura,Manhattan,Gramercy,40.73505,-73.98565,Entire home/apt,180,30,1,2017-07-31,0.04,96,281,Mid-Range
9883870,2 BR Apt Near Central Park UES,22962853,Brandon,Manhattan,Upper East Side,40.78306,-73.94581,Entire home/apt,115,2,8,2016-03-20,0.18,1,0,Mid-Range
29652274,Clean room in Soho/Nolita,126510786,Peyton,Manhattan,SoHo,40.72306,-74.00006,Private room,120,1,1,2018-11-20,0.13,1,0,Mid-Range
18476474,Bright XL room in Hamilton Heights/Sugar Hill,98861076,Peter & Gabe,Manhattan,Harlem,40.82444,-73.94525,Private room,90,2,136,2019-07-02,5.13,1,204,Mid-Range
34315235,Pleasant 1BR in Midtown East by Sonder,219517861,Sonder (NYC),Manhattan,Midtown,40.75572,-73.98331,Entire home/apt,217,29,0,,0.0,327,343,Luxury
34885475,Your Hide-A-Way in New York City-Times Square,259087876,Dennis,Manhattan,Theater District,40.7585,-73.98221,Private room,300,1,12,2019-07-07,7.83,7,50,Luxury
1455804,One Bedroom Apt Near Central Park,4028305,Abigail,Manhattan,Morningside Heights,40.8057,-73.95826,Entire home/apt,175,2,1,2017-10-28,0.05,1,0,Mid-Range
20467141,Private Bed and Bath by Morningside/Central Park!,22822259,Kellie,Manhattan,Harlem,40.80666,-73.95703,Private room,90,2,67,2019-07-06,2.99,1,63,Mid-Range
32238809,Sonder | Stock Exchange | Distinct 1BR + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.70599,-74.01201,Entire home/apt,228,2,8,2019-06-19,2.02,327,348,Luxury
30155455,Manhattan apt in the best part of NYC,53887230,Danielle,Manhattan,Washington Heights,40.85042,-73.93649,Entire home/apt,120,5,1,2019-01-05,0.16,1,231,Mid-Range
34706742,Cozy bedroom in East Village apt!,14253187,Gabi,Manhattan,Gramercy,40.73283,-73.98228,Private room,65,1,4,2019-06-08,2.35,1,104,Budget
33880913,Perfect Midtown East 1 Bed Just One Flight Stairs,255853430,William,Manhattan,Midtown,40.75886,-73.96596,Entire home/apt,200,5,12,2019-07-07,5.63,1,127,Luxury
4549555,"Studio Space, 10 minutes to Central Park and river",6571805,Agata,Manhattan,Upper West Side,40.79407,-73.97679,Shared room,55,2,54,2019-06-26,1.4,2,336,Budget
31888319,Gorgeous big room with Hudson river view,22188,Laura,Manhattan,Upper West Side,40.78085,-73.98664,Private room,130,2,0,,0.0,2,154,Mid-Range
7560654,Beautiful 1BR in upper Manhattan- close to subway!,22863142,Sarah And Mike,Manhattan,Washington Heights,40.83353,-73.94393,Private room,110,4,45,2019-06-17,2.23,1,59,Mid-Range
239766,Lower East Side/Chinatown 1 Bedroom,1257309,Austin,Manhattan,Lower East Side,40.71693,-73.98948,Entire home/apt,100,5,8,2018-05-18,0.11,1,0,Mid-Range
30502203,"Clean, Cozy Private Bedroom/Apartment",11332183,Tj,Manhattan,Harlem,40.81281,-73.94475,Private room,65,3,3,2019-05-27,0.45,1,0,Budget
35154253,Peaceful East Village Apartment,46231814,Amber,Manhattan,East Village,40.72612,-73.98946,Private room,110,3,0,,0.0,3,12,Mid-Range
15132151,1 bedroom apartment in great neighborhood,95939781,Sharan,Manhattan,Murray Hill,40.74438,-73.97365,Entire home/apt,249,1,1,2016-09-22,0.03,1,0,Luxury
36210603,Large River view room with king size bed,270849897,Helen,Manhattan,Washington Heights,40.83967,-73.94189,Private room,70,1,0,,0.0,2,165,Budget
20814478,New York Experience,37038571,Haniel,Manhattan,Upper West Side,40.79796,-73.97255,Entire home/apt,250,2,1,2017-10-09,0.05,1,0,Luxury
28584472,Art gallery apartment in the center of Manhattan,50462097,Jirayus,Manhattan,Hell's Kitchen,40.76435,-73.9875,Entire home/apt,199,2,35,2019-07-05,4.29,1,200,Mid-Range
21138538,Lavish 2 BR minutes from Central Park!,149977050,Ivan,Manhattan,Upper West Side,40.78631,-73.97752,Entire home/apt,199,2,27,2019-06-18,1.34,1,335,Mid-Range
33373366,Full  Private Studio - No Roommate Hassle,251418685,Liz,Manhattan,Midtown,40.7531,-73.96986,Entire home/apt,130,4,2,2019-04-21,0.75,1,63,Mid-Range
3213712,LUXURY 1 BR MIDTOWN w POOL & GYM,1014484,Petek,Manhattan,Murray Hill,40.74814,-73.97277,Entire home/apt,189,1,3,2016-01-05,0.05,1,0,Mid-Range
13820755,Modern NYC Studio Apartment Near Central Park!,30283594,Kara,Manhattan,Midtown,40.76647,-73.98146,Entire home/apt,199,30,0,,0.0,121,189,Mid-Range
23819961,Tree Lined Block in Celebs Fave Neighborhood!,791011,D & J,Manhattan,West Village,40.73817,-74.00768,Entire home/apt,240,2,0,,0.0,1,81,Luxury
32546497,Spacious One Bedroom near Lower East Side!,244573712,Daniel,Manhattan,Chinatown,40.71411,-73.99375,Entire home/apt,145,2,3,2019-03-31,0.79,1,0,Mid-Range
23078172,Affordable & Convenient,43352661,Charles,Manhattan,Washington Heights,40.84502,-73.94078,Shared room,25,1,51,2019-05-26,2.99,3,365,Budget
29977234,Waterfront Studio View of Manhattan,35468424,Carissa,Manhattan,Greenwich Village,40.72893,-73.99512,Entire home/apt,89,2,22,2019-07-05,2.83,1,11,Mid-Range
15790640,Large 1 Bedroom Three Blocks from Central Park,66823224,Nathan,Manhattan,Upper West Side,40.79386,-73.97223,Private room,80,1,111,2019-07-01,3.51,1,42,Mid-Range
3251901,Huge Room in Manhattan's Upper West,6726808,Eve,Manhattan,Upper West Side,40.80131,-73.9675,Private room,69,5,2,2017-03-08,0.03,1,0,Budget
30888624,"Cozy 2 Bed Room Gramercy, New York",146607158,Jason,Manhattan,Kips Bay,40.73879,-73.98135,Entire home/apt,220,2,1,2018-12-19,0.15,1,0,Luxury
31498735,NEW Perfect private room near Two Bridges IV,170263842,Sultan,Manhattan,Lower East Side,40.7096,-73.98703,Private room,71,15,0,,0.0,4,185,Budget
7065653,Modern One Bedroom in Kips Bay (4),1306850,Kalpana,Manhattan,Kips Bay,40.7402,-73.97935,Entire home/apt,195,2,7,2016-11-19,0.15,1,0,Mid-Range
14169102,COZY PRIVATE ROOM IN GRAMERCY,13616538,Tianna,Manhattan,Gramercy,40.737,-73.98231,Private room,74,2,8,2016-11-27,0.22,1,0,Budget
6853271,Unique Studio apartment in the heart of Chelsea!,3997451,Maria,Manhattan,Chelsea,40.74153,-74.00036,Entire home/apt,150,2,106,2019-06-30,2.29,1,318,Mid-Range
7095783,"Charming , sweet , and cozy Manhattan apartment.",9819284,Alexis,Manhattan,Upper East Side,40.76533,-73.96163,Entire home/apt,270,4,44,2019-07-02,0.92,1,335,Luxury
12954148,Cozy Room in Upper West Side Near Central Park,24517762,Laura,Manhattan,Upper West Side,40.80045,-73.96119,Private room,67,3,5,2016-06-02,0.13,1,0,Budget
21979050,SoHo/NoLiTa Perfect Location,144857346,Grace,Manhattan,Nolita,40.72389,-73.9954,Entire home/apt,275,2,1,2017-12-07,0.05,3,0,Luxury
29429036,Comfortable clean large bedroom,24954668,Sophie,Manhattan,Upper East Side,40.76877,-73.95479,Private room,110,7,1,2018-12-12,0.14,1,365,Mid-Range
24441912,"Private basement suite on Striver's Row, Harlem",9949215,Jake,Manhattan,Harlem,40.81667,-73.94225,Entire home/apt,175,5,39,2019-07-05,2.68,1,90,Mid-Range
13843681,Convienent Entire Upper Manhattan Apartment,81706032,Terry,Manhattan,Washington Heights,40.83484,-73.94009,Entire home/apt,95,4,3,2018-10-03,0.09,1,0,Mid-Range
578267,*Lovely Bedroom! Big Sunny Apt*Manhattan*,1449904,Edel,Manhattan,Chinatown,40.71328,-73.99315,Private room,96,19,30,2019-04-08,0.36,1,165,Mid-Range
29884121,~ pure BLISS among CITY turmoil ~,224731704,Andrew,Manhattan,Hell's Kitchen,40.76505,-73.98919,Private room,129,1,11,2019-06-20,1.37,3,177,Mid-Range
18210358,True NYC Living! Flatiron:1 bdrm w/ outdoor space!,76114242,Mark,Manhattan,Kips Bay,40.73916,-73.9822,Entire home/apt,235,1,0,,0.0,1,0,Luxury
30979146,"Classic brick, Ambient lighting Apt Heart of NYC",231456842,Brian,Manhattan,Hell's Kitchen,40.76111,-73.99461,Entire home/apt,139,2,5,2019-05-24,0.79,1,10,Mid-Range
11640318,"Executive Room Central Park-Comfort,Classy-Midtown",1709718,Victoria,Manhattan,Midtown,40.76453,-73.97769,Private room,285,1,32,2019-01-02,1.39,2,365,Luxury
34516182,Enjoy the Suite Life with a Harbor View!,260609528,The Wagner Hotel,Manhattan,Battery Park City,40.70622,-74.01651,Private room,100,1,0,,0.0,7,359,Mid-Range
34485742,Midtown Manhattan - Private room,261632622,Royalton,Manhattan,Theater District,40.75628,-73.98356,Private room,100,1,4,2019-06-24,3.0,9,309,Mid-Range
6025389,Large Room in Washington Heights,31274483,Erlingur,Manhattan,Washington Heights,40.83413,-73.94297,Private room,100,1,0,,0.0,1,0,Mid-Range
22073638,Large Studio in Manhattan Close to Everything!,135257383,Brian,Manhattan,Harlem,40.82771,-73.94699,Entire home/apt,80,5,1,2018-01-02,0.05,1,0,Mid-Range
11677489,1 BR APT LOWER EAST SIDE,8756821,Franco,Manhattan,Chinatown,40.71555,-73.99091,Entire home/apt,180,2,10,2017-10-02,0.25,1,0,Mid-Range
4815028,affordable and convenient Manhattan studio,24797535,Leslie,Manhattan,Upper West Side,40.80123,-73.96248,Entire home/apt,129,10,29,2019-07-02,0.54,1,0,Mid-Range
16009487,Stylish & Spacious Apartment in Harlem Brownstone,69613456,Elisia,Manhattan,Harlem,40.80891,-73.94247,Entire home/apt,265,2,113,2019-06-23,3.55,1,297,Luxury
30853505,"Clean, spacious 1BR, 1BA in heart of NYC",23746969,Mike,Manhattan,Kips Bay,40.74175,-73.98135,Entire home/apt,300,2,5,2019-04-14,0.78,1,193,Luxury
4593609,1 Bedroom Apt in Hell's Kitchen !,23810895,Scott & Ellyn,Manhattan,Hell's Kitchen,40.7592,-73.98902,Entire home/apt,150,2,42,2019-06-18,0.76,1,258,Mid-Range
1325911,Gramercy apartment ,7165563,Raul,Manhattan,Kips Bay,40.74019,-73.98115,Entire home/apt,145,2,26,2019-06-01,0.43,1,269,Mid-Range
19848951,Lower East Side Getaway,25072764,Thomas,Manhattan,Lower East Side,40.71833,-73.9908,Private room,69,4,2,2017-08-15,0.09,1,0,Budget
17188328,Cozy studio in the heart of the West Village,6375225,Jennifer,Manhattan,West Village,40.73376,-73.99982,Entire home/apt,150,3,0,,0.0,1,0,Mid-Range
12247741,BEDROOM AVAILABLE IN UES,14906645,Michael,Manhattan,Upper East Side,40.77685,-73.95727,Private room,65,1,2,2016-05-01,0.05,1,0,Budget
7349421,Comfortable private room in Harlem,31469635,Ricky,Manhattan,Harlem,40.82606,-73.94659,Private room,78,1,4,2019-07-01,0.09,2,55,Budget
9792286,Private room in East Village Apt.,48593918,Aaron,Manhattan,East Village,40.72265,-73.98365,Private room,90,2,187,2019-07-07,4.31,1,86,Mid-Range
31572850,Affordable Manh. Studio for 2 for weekend(or week),274333,Janu,Manhattan,Harlem,40.8013,-73.95474,Entire home/apt,87,3,2,2019-05-11,0.95,3,49,Mid-Range
34683256,Sunny bedroom in Chinatown !,33758870,Janko,Manhattan,Two Bridges,40.71098,-73.99426,Private room,80,1,9,2019-07-08,5.51,1,42,Mid-Range
354095,Large Beautiful East Village 1-Bdrm,1474749,Jared,Manhattan,East Village,40.72986,-73.97913,Entire home/apt,199,6,41,2019-06-07,0.47,1,36,Mid-Range
12445714,Sun kissed 1br Harlem (WHOLE apt),67332509,Nkem,Manhattan,Harlem,40.82579,-73.94324,Entire home/apt,99,1,3,2016-05-29,0.08,1,0,Mid-Range
14029776,peaceful space with a view,83996144,Amelia,Manhattan,Nolita,40.72202,-73.99451,Entire home/apt,85,2,0,,0.0,1,0,Mid-Range
13623987,Huge Charming One Bedroom Apartment,78936234,Damian,Manhattan,Upper East Side,40.77374,-73.95684,Entire home/apt,265,2,6,2019-03-22,0.18,1,364,Luxury
19651861,Antique Romantic apartment chinatown/downtown,138331581,J,Manhattan,Civic Center,40.71219,-73.99785,Entire home/apt,102,1,45,2018-06-24,1.85,1,0,Mid-Range
10021643,Spacious Room -- Upper West Side,44118283,Guillaume,Manhattan,Upper West Side,40.79546,-73.97497,Private room,100,15,1,2016-02-15,0.02,1,0,Mid-Range
36166946,Spacious decorated 2 BR minutes from Central Park.,21802668,Domenica,Manhattan,East Harlem,40.80208,-73.94415,Entire home/apt,250,17,0,,0.0,1,46,Luxury
4757941,Cute & Cozy 1BR in the East Village,24551170,Neil,Manhattan,East Village,40.72619,-73.98284,Entire home/apt,239,2,2,2015-02-05,0.04,1,0,Luxury
13998293,Sunny Designers Home w/Terrace - Heart of Downtown,2714018,Alexandria,Manhattan,East Village,40.72191,-73.9813,Entire home/apt,150,5,2,2016-10-03,0.06,1,0,Mid-Range
12852935,Private room in the heart of NY,2344389,Yaniv,Manhattan,Hell's Kitchen,40.76205,-73.9888,Private room,150,5,0,,0.0,1,0,Mid-Range
16177837,Stunning 1 BR with high end finishes,61391963,Corporate Housing,Manhattan,Kips Bay,40.74,-73.97936,Entire home/apt,142,30,9,2019-06-03,0.3,91,342,Mid-Range
17423245,Sunny Quiet Room in Clean Modern Apartment,16145840,Nick,Manhattan,East Harlem,40.79877,-73.93964,Private room,105,3,21,2019-05-21,1.14,2,9,Mid-Range
20753634,IN MINT CONDITION-STUDIOS EAST 44TH/UNITED NATIONS,76104209,Rated,Manhattan,Midtown,40.7507,-73.97086,Entire home/apt,175,30,0,,0.0,33,365,Mid-Range
19349497,Designer Exposed Brick East Village Walk Up,2601002,Daniel,Manhattan,East Village,40.72746,-73.98781,Entire home/apt,80,4,11,2018-07-06,0.44,1,0,Mid-Range
11574785,"Queen bed & Air Conditioning, views of Chatham Sq",3867,Luke,Manhattan,Chinatown,40.7138,-73.99758,Private room,95,1,80,2019-07-02,2.0,2,49,Mid-Range
33110303,Cozy NYC Studio with Great Light & Comfort!,11776513,Yuki,Manhattan,Upper East Side,40.78475,-73.95339,Entire home/apt,99,10,2,2019-05-02,0.59,1,188,Mid-Range
33035339,shared room in heart of Manhattan Times Square,248068752,Gúney,Manhattan,Hell's Kitchen,40.76592,-73.98769,Shared room,75,1,5,2019-05-21,1.38,5,365,Budget
3970345,Luxury large Penthouse /Fireplace / City views..,363472,Barry,Manhattan,East Village,40.72088,-73.98149,Entire home/apt,233,30,17,2018-07-15,0.33,1,364,Luxury
25545372,Very small room near Columbia Uni med school,163813488,Mike,Manhattan,Washington Heights,40.84287,-73.94093,Private room,43,1,10,2019-05-27,0.82,1,116,Budget
12705519,Heights Haven,1372942,Drew,Manhattan,Washington Heights,40.8317,-73.9429,Entire home/apt,180,30,6,2017-06-24,0.15,1,0,Mid-Range
6168663,Private bedroom in sunny apt,15743117,Alice,Manhattan,Harlem,40.81192,-73.95239,Private room,79,5,2,2015-10-07,0.04,1,0,Budget
27498398,"Spacious, Bright Harlem Treetop Duplex",194047658,Jean,Manhattan,Harlem,40.80734,-73.94201,Entire home/apt,290,3,11,2018-12-29,1.02,1,85,Luxury
272044,Luxury Designer Downtown Apartment,1195295,M,Manhattan,East Village,40.72257,-73.98465,Entire home/apt,299,3,49,2018-10-27,0.53,1,365,Luxury
25970374,BEAUTIFUL STUDIO ON UPPER EAST SIDE/ CENTRAL PARK,9293730,Inna,Manhattan,Upper East Side,40.77045,-73.9568,Entire home/apt,125,30,6,2019-07-01,0.59,16,339,Mid-Range
8254405,Classic Harlem --- Economy Room,26856159,Glenda,Manhattan,Harlem,40.82205,-73.9467,Private room,42,1,161,2019-06-17,3.46,3,259,Budget
18852200,Comfy Single Bedroom-Large East Village Apartment,42422050,Paula,Manhattan,East Village,40.72696,-73.97433,Private room,75,2,19,2019-04-29,0.99,2,303,Budget
34214603,Sonder | 11th Ave | Vibrant 1BR + Gym,219517861,Sonder (NYC),Manhattan,Hell's Kitchen,40.76198,-73.99644,Entire home/apt,184,29,0,,0.0,327,334,Mid-Range
31670625,Bright financial district apartment with views,237283862,Benjamin,Manhattan,Financial District,40.70504,-74.00787,Entire home/apt,250,2,6,2019-04-06,1.26,1,0,Luxury
33197913,Entire place on the upper east side,130827164,Julia,Manhattan,Upper East Side,40.77195,-73.9537,Entire home/apt,199,2,0,,0.0,2,364,Mid-Range
19720565,2 bedroom luxury building 10 day stay,138996674,Suhail,Manhattan,Murray Hill,40.74466,-73.9748,Entire home/apt,80,10,0,,0.0,1,0,Mid-Range
31815508,Private room with a great location in Manhattan,124028462,Sergii,Manhattan,Harlem,40.80492,-73.95817,Private room,59,30,2,2019-05-13,0.5,3,333,Budget
31099533,Central Light Filled Studio,202478509,Yana,Manhattan,Hell's Kitchen,40.76101,-73.99431,Entire home/apt,160,4,2,2019-05-15,0.39,1,0,Mid-Range
13658967,Private Room on the East River!,51432814,Miguel,Manhattan,East Harlem,40.7865,-73.94288,Private room,80,3,0,,0.0,1,0,Mid-Range
18381623,Luminous Zen Garden Retreat,23036053,Terrence,Manhattan,East Village,40.72908,-73.9797,Private room,145,4,64,2019-06-29,2.46,1,136,Mid-Range
15422352,Private Room w/ .5 bath in Charming - West Harlem,62852828,Latrisha,Manhattan,Harlem,40.82415,-73.95283,Private room,200,2,0,,0.0,2,89,Luxury
30702161,JIMI HENDRIX BIG BEAUTIFUL BEDROOM,203982404,Maxime C/Armande C,Manhattan,East Harlem,40.80847,-73.94044,Private room,90,2,25,2019-06-24,3.66,6,173,Mid-Range
9364750,Feel at home.,48592068,Gregory,Manhattan,Washington Heights,40.84864,-73.94046,Private room,75,1,0,,0.0,1,1,Budget
20284711,Studio step away from Time square/73B,48146336,Irina,Manhattan,Hell's Kitchen,40.76163,-73.99335,Entire home/apt,130,30,4,2019-04-30,0.41,20,310,Mid-Range
10339835,*Chic Oasis in Trendy Union Square*,3599608,Angella,Manhattan,Gramercy,40.73555,-73.98994,Entire home/apt,200,28,4,2019-06-15,0.11,1,73,Luxury
5160871,Cozy Chelsea Studio,8780729,Ellen,Manhattan,Chelsea,40.7417,-73.9978,Entire home/apt,135,3,31,2016-12-05,0.63,1,0,Mid-Range
20228284,"Harlem 1 BR apartment w/ washer&dryer, near subway",132342343,Yve,Manhattan,Harlem,40.81246,-73.94906,Entire home/apt,147,2,64,2019-06-20,2.85,1,72,Mid-Range
9968402,"Luxurious, modern, clean studio apt",6172959,Sanjay,Manhattan,Battery Park City,40.70431,-74.0168,Entire home/apt,130,1,0,,0.0,1,0,Mid-Range
2695367,Bright spacious 3bd; near subways and bus,13795689,Juliette,Manhattan,Washington Heights,40.84203,-73.93985,Private room,85,2,24,2019-06-28,0.63,1,318,Mid-Range
25399452,Luxury Mid-Century Modern in West Village,48097665,Matthew,Manhattan,West Village,40.73735,-74.0004,Entire home/apt,160,30,8,2019-05-25,0.71,1,156,Mid-Range
33080606,Ladies Only Shared Room,223574944,Carly,Manhattan,Kips Bay,40.74392,-73.98072,Shared room,35,2,2,2019-05-25,0.57,2,353,Budget
17512466,2C,17770287,Nina,Manhattan,Midtown,40.7502,-73.98289,Entire home/apt,155,30,3,2018-12-17,0.11,14,332,Mid-Range
24392740,"Large room 20min time square, fast WiFi, AC, Desk",110088704,Brandon,Manhattan,Harlem,40.82244,-73.95262,Private room,60,1,28,2019-05-28,1.91,1,21,Budget
15021783,Private Room in Chelsea 3 BR,94820583,Zoë,Manhattan,Chelsea,40.74063,-73.99843,Private room,80,5,2,2016-10-29,0.06,1,0,Mid-Range
3241858,Right in the center of Manhattan,1866033,Chen,Manhattan,Upper East Side,40.7659,-73.96611,Entire home/apt,200,4,102,2019-06-26,1.7,1,6,Luxury
4880811,A writer's den in Nolita ...,3568184,Brock,Manhattan,SoHo,40.72219,-73.99742,Entire home/apt,200,1,49,2016-07-29,0.94,1,0,Luxury
29800927,Brand New Luxury Apartment with Private Garden,157703622,John,Manhattan,Lower East Side,40.71707,-73.98931,Entire home/apt,200,30,0,,0.0,2,97,Luxury
21539835,"【South Facing 1b1b Luxury,5th ave&time square】",156571787,Daisy,Manhattan,Midtown,40.74607,-73.98547,Entire home/apt,300,2,1,2017-10-31,0.05,1,0,Luxury
16779705,Cozy West Village Studio,11699846,Natasha,Manhattan,Greenwich Village,40.73239,-73.9996,Entire home/apt,103,2,15,2018-10-28,0.57,1,0,Mid-Range
15430782,Most walkable location for fun,14016646,Justin,Manhattan,Greenwich Village,40.72962,-73.99932,Private room,100,5,18,2017-10-29,0.56,1,0,Mid-Range
23377781,Riverside Delight,174255459,Jose,Manhattan,Washington Heights,40.83913,-73.9461,Entire home/apt,125,2,24,2019-01-03,1.63,1,188,Mid-Range
5749382,Massive Private Bedroom/Bath and Beautiful Terrace,24911518,Erion,Manhattan,East Harlem,40.79733,-73.9363,Private room,96,21,14,2019-06-03,1.38,1,3,Mid-Range
35998467,Private room like studio in shared APT,269078124,铀 Yuli,Manhattan,Washington Heights,40.84365,-73.94069,Private room,60,20,0,,0.0,3,180,Budget
25355845,Super Charming 1 Bedroom  in the Heart of Chelsea,21705284,Dani,Manhattan,Chelsea,40.74388,-73.99631,Entire home/apt,200,2,71,2019-06-18,5.23,1,230,Luxury
30855529,Double Room in Upper East Side Apt - Central Park,226764496,A. Nicholas,Manhattan,Upper East Side,40.76588,-73.95834,Private room,80,1,32,2019-06-16,5.33,4,27,Mid-Range
19218475,Cozy Private Large Bed in Prime Chelsea,134510659,Josif,Manhattan,Chelsea,40.74319,-73.99636,Private room,90,14,0,,0.0,1,0,Mid-Range
